garden_area,terrace_area,locality,type_of_property,subtype_of_property,type_of_sale,zip_code,url,state_of_the_building,terrace,open_fire,swimming_pool,price,garden,number_of_facades,number_of_rooms,fully_equipped_kitchen,area,furnished,surface_of_the_land,area_text,bid,equipped_kitchen
0,11,gavere,apartment,apartment,for-sale,9890,https://www.immoweb.be/en/classified/apartment/for-sale/gavere/9890/10084867?searchId=633aeaf0f074c,as new,1,0,0,287500,0,4,2,Hyper equipped,97,0,0,numeric,0,1.0
0,18,woluwe-saint-lambert,apartment,apartment,for-sale,1200,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/9966662?searchId=633aeaf0f074c,just renovated,1,0,0,310000,0,2,3,USA hyper equipped,90,0,0,numeric,0,1.0
0,10,gavere,apartment,apartment,for-sale,9890,https://www.immoweb.be/en/classified/apartment/for-sale/gavere/9890/10084889?searchId=633aeaf0f074c,as new,1,0,0,317500,0,4,2,Hyper equipped,97,0,0,numeric,0,1.0
0,10,gavere,apartment,apartment,for-sale,9890,https://www.immoweb.be/en/classified/apartment/for-sale/gavere/9890/10084887?searchId=633aeaf0f074c,as new,1,0,0,320000,0,4,2,Hyper equipped,97,0,0,numeric,0,1.0
0,9,gavere,apartment,apartment,for-sale,9890,https://www.immoweb.be/en/classified/apartment/for-sale/gavere/9890/10084943?searchId=633aeaf0f074c,as new,1,0,0,335000,0,4,2,Hyper equipped,101,0,0,numeric,0,1.0
0,10,gavere,apartment,apartment,for-sale,9890,https://www.immoweb.be/en/classified/apartment/for-sale/gavere/9890/10084891?searchId=633aeaf0f074c,as new,1,0,0,345000,0,4,3,Hyper equipped,112,0,0,numeric,0,1.0
0,10,gavere,apartment,apartment,for-sale,9890,https://www.immoweb.be/en/classified/apartment/for-sale/gavere/9890/10084885?searchId=633aeaf0f074c,as new,1,0,0,349000,0,4,3,Hyper equipped,111,0,0,numeric,0,1.0
0,10,gavere,apartment,apartment,for-sale,9890,https://www.immoweb.be/en/classified/apartment/for-sale/gavere/9890/10084882?searchId=633aeaf0f074c,as new,1,0,0,349000,0,4,2,Hyper equipped,110,0,0,numeric,0,1.0
0,11,gavere,apartment,apartment,for-sale,9890,https://www.immoweb.be/en/classified/apartment/for-sale/gavere/9890/10084886?searchId=633aeaf0f074c,as new,1,0,0,350000,0,4,3,Hyper equipped,115,0,0,numeric,0,1.0
0,11,gavere,apartment,apartment,for-sale,9890,https://www.immoweb.be/en/classified/apartment/for-sale/gavere/9890/10084892?searchId=633aeaf0f074c,as new,1,0,0,355000,0,4,2,Hyper equipped,126,0,0,numeric,0,1.0
0,11,gavere,apartment,apartment,for-sale,9890,https://www.immoweb.be/en/classified/apartment/for-sale/gavere/9890/10084888?searchId=633aeaf0f074c,as new,1,0,0,360000,0,4,3,Hyper equipped,126,0,0,numeric,0,1.0
0,11,gavere,apartment,apartment,for-sale,9890,https://www.immoweb.be/en/classified/apartment/for-sale/gavere/9890/10084883?searchId=633aeaf0f074c,as new,1,0,0,399000,0,4,2,Hyper equipped,165,0,0,numeric,0,1.0
0,3,schaerbeek,apartment,apartment,for-sale,1030,https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/10133244?searchId=633aeaf0f074c,just renovated,1,0,0,414355,0,2,2,Installed,105,0,0,numeric,0,1.0
0,3,schaerbeek,apartment,apartment,for-sale,1030,https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/10133243?searchId=633aeaf0f074c,just renovated,1,0,0,414355,0,2,2,Installed,105,0,0,numeric,0,1.0
0,11,gavere,apartment,duplex,for-sale,9890,https://www.immoweb.be/en/classified/duplex/for-sale/gavere/9890/10084858?searchId=633aeaf0f074c,as new,1,0,0,415000,0,4,3,Hyper equipped,146,0,0,numeric,0,1.0
0,11,gavere,apartment,duplex,for-sale,9890,https://www.immoweb.be/en/classified/duplex/for-sale/gavere/9890/10084857?searchId=633aeaf0f074c,as new,1,0,0,420000,0,4,3,Hyper equipped,148,0,0,numeric,0,1.0
0,3,schaerbeek,apartment,apartment,for-sale,1030,https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/10133247?searchId=633aeaf0f074c,just renovated,1,0,0,426205,0,2,2,Installed,108,0,0,numeric,0,1.0
0,3,schaerbeek,apartment,apartment,for-sale,1030,https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/10133248?searchId=633aeaf0f074c,just renovated,1,0,0,458150,0,2,2,Installed,120,0,0,numeric,0,1.0
0,3,schaerbeek,apartment,apartment,for-sale,1030,https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/10133242?searchId=633aeaf0f074c,just renovated,1,0,0,458150,0,2,2,Installed,120,0,0,numeric,0,1.0
0,29,gavere,apartment,penthouse,for-sale,9890,https://www.immoweb.be/en/classified/penthouse/for-sale/gavere/9890/10084942?searchId=633aeaf0f074c,as new,1,0,0,465000,0,4,2,Hyper equipped,134,0,0,numeric,0,1.0
0,5,bruxelles-ville,apartment,apartment,for-sale,1000,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles-ville/1000/9592954?searchId=633aeaf0f074c,as new,1,0,0,675000,0,2,2,Hyper equipped,112,0,0,numeric,0,1.0
0,24,ixelles,apartment,apartment,for-sale,1050,https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/9996903?searchId=633aeaf0f074c,just renovated,1,0,0,695000,0,2,2,Not installed,107,0,0,numeric,0,0.0
0,91,ixelles,apartment,apartment,for-sale,1050,https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/10042906?searchId=633aeaf0f074c,as new,1,0,0,1537000,0,2,2,Hyper equipped,160,0,0,numeric,0,1.0
0,0,uccle,apartment,apartment,for-sale,1180,https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/10138809?searchId=633aeaf0f074c,good,0,0,0,375000,0,2,2,USA installed,100,0,0,numeric,0,1.0
0,3,laeken,apartment,duplex,for-sale,1020,https://www.immoweb.be/en/classified/duplex/for-sale/laeken/1020/10144383?searchId=633aeaf0f074c,good,1,0,0,325000,0,2,4,USA semi equipped,145,0,0,numeric,0,1.0
0,10,brussels-city,apartment,apartment,for-sale,1000,https://www.immoweb.be/en/classified/apartment/for-sale/brussels-city/1000/10130240?searchId=633aeaf0f074c,good,1,0,0,265000,0,2,2,USA hyper equipped,67,1,0,numeric,0,1.0
0,11,bruxelles,apartment,apartment,for-sale,1000,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/10128207?searchId=633aeaf0f074c,as new,1,0,0,350000,0,2,1,USA hyper equipped,65,1,0,numeric,0,1.0
0,5,uccle,apartment,apartment,for-sale,1180,https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/10131451?searchId=633aeaf0f074c,as new,1,0,0,395000,0,2,3,Hyper equipped,90,0,0,numeric,0,1.0
0,3,etterbeek,apartment,apartment,for-sale,1040,https://www.immoweb.be/en/classified/apartment/for-sale/etterbeek/1040/10131537?searchId=633aeaf0f074c,just renovated,1,0,0,414355,0,2,2,Installed,105,0,0,numeric,0,1.0
0,3,woluwe-saint-pierre,apartment,apartment,for-sale,1150,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-pierre/1150/10131536?searchId=633aeaf0f074c,just renovated,1,0,0,414355,0,2,2,Installed,105,0,0,numeric,0,1.0
0,3,etterbeek,apartment,apartment,for-sale,1040,https://www.immoweb.be/en/classified/apartment/for-sale/etterbeek/1040/10131533?searchId=633aeaf0f074c,just renovated,1,0,0,426205,0,2,2,Installed,108,0,0,numeric,0,1.0
0,3,woluwe-saint-pierre,apartment,apartment,for-sale,1150,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-pierre/1150/10131538?searchId=633aeaf0f074c,just renovated,1,0,0,426205,0,2,2,Installed,108,0,0,numeric,0,1.0
0,6,woluwe-saint-lambert,apartment,apartment,for-sale,1200,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/10131088?searchId=633aeaf0f074c,as new,1,0,0,450000,0,2,3,Hyper equipped,120,0,0,numeric,0,1.0
0,3,etterbeek,apartment,apartment,for-sale,1040,https://www.immoweb.be/en/classified/apartment/for-sale/etterbeek/1040/10131544?searchId=633aeaf0f074c,just renovated,1,0,0,458150,0,2,2,Installed,120,0,0,numeric,0,1.0
0,3,etterbeek,apartment,apartment,for-sale,1040,https://www.immoweb.be/en/classified/apartment/for-sale/etterbeek/1040/10131541?searchId=633aeaf0f074c,just renovated,1,0,0,458150,0,2,2,Installed,120,0,0,numeric,0,1.0
0,3,etterbeek,apartment,apartment,for-sale,1040,https://www.immoweb.be/en/classified/apartment/for-sale/etterbeek/1040/10131539?searchId=633aeaf0f074c,just renovated,1,0,0,458150,0,2,2,Installed,120,0,0,numeric,0,1.0
0,3,etterbeek,apartment,apartment,for-sale,1040,https://www.immoweb.be/en/classified/apartment/for-sale/etterbeek/1040/10131535?searchId=633aeaf0f074c,just renovated,1,0,0,458150,0,2,2,Installed,120,0,0,numeric,0,1.0
0,3,woluwe-saint-pierre,apartment,apartment,for-sale,1150,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-pierre/1150/10131545?searchId=633aeaf0f074c,just renovated,1,0,0,458150,0,2,2,Installed,120,0,0,numeric,0,1.0
0,3,woluwe-saint-pierre,apartment,apartment,for-sale,1150,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-pierre/1150/10131542?searchId=633aeaf0f074c,just renovated,1,0,0,458150,0,2,2,Installed,120,0,0,numeric,0,1.0
0,3,woluwe-saint-pierre,apartment,apartment,for-sale,1150,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-pierre/1150/10131540?searchId=633aeaf0f074c,just renovated,1,0,0,458150,0,2,2,Installed,120,0,0,numeric,0,1.0
0,0,leuven,apartment,apartment,for-sale,3000,https://www.immoweb.be/en/classified/apartment/for-sale/leuven/3000/10130961?searchId=633aeaf0f074c,just renovated,0,0,0,545000,0,2,3,Installed,135,0,0,numeric,0,1.0
0,37,wevelgem,apartment,penthouse,for-sale,8560,https://www.immoweb.be/en/classified/penthouse/for-sale/wevelgem/8560/10131901?searchId=633aeaf0f074c,as new,1,0,0,699000,0,3,2,Installed,223,0,0,numeric,0,1.0
0,18,wavre,apartment,apartment,for-sale,1300,https://www.immoweb.be/en/classified/apartment/for-sale/wavre/1300/10126217?searchId=633aeaf0f074c,as new,1,0,0,269000,0,2,1,USA hyper equipped,82,0,0,numeric,0,1.0
0,18,wavre,apartment,apartment,for-sale,1300,https://www.immoweb.be/en/classified/apartment/for-sale/wavre/1300/10126219?searchId=633aeaf0f074c,as new,1,0,0,299000,0,2,1,USA hyper equipped,82,0,0,numeric,0,1.0
0,12,kortrijk,apartment,apartment,for-sale,8500,https://www.immoweb.be/en/classified/apartment/for-sale/kortrijk/8500/10137997?searchId=633aeaf0f074c,as new,1,0,0,315000,0,2,2,Installed,100,0,0,numeric,0,1.0
0,5,anderlecht,apartment,apartment,for-sale,1070,https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/10143596?searchId=633aeaf0f074c,as new,1,0,0,269000,0,3,3,Hyper equipped,113,0,0,numeric,0,1.0
0,3,etterbeek,apartment,apartment,for-sale,1040,https://www.immoweb.be/en/classified/apartment/for-sale/etterbeek/1040/10131532?searchId=633aeaf0f074c,just renovated,1,0,0,414355,0,2,2,Installed,105,0,0,numeric,0,1.0
0,3,woluwe-saint-lambert,apartment,apartment,for-sale,1200,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/10131534?searchId=633aeaf0f074c,just renovated,1,0,0,458150,0,2,2,Installed,120,0,0,numeric,0,1.0
0,21,evere,apartment,penthouse,for-sale,1140,https://www.immoweb.be/en/classified/penthouse/for-sale/evere/1140/10125915?searchId=633aeaf0f074c,as new,1,0,0,495000,0,2,2,USA hyper equipped,125,0,0,numeric,0,1.0
0,25,ixelles,apartment,duplex,for-sale,1050,https://www.immoweb.be/en/classified/duplex/for-sale/ixelles/1050/10136049?searchId=633aeaf0f074c,to rebuild,1,0,0,645000,0,2,4,Semi equipped,151,0,0,numeric,0,1.0
0,10,deinze,apartment,apartment,for-sale,9800,https://www.immoweb.be/en/classified/apartment/for-sale/deinze/9800/10144839?searchId=633aeaf0f074c,as new,1,0,0,230000,0,4,1,Hyper equipped,63,0,0,numeric,0,1.0
0,28,deinze,apartment,apartment,for-sale,9800,https://www.immoweb.be/en/classified/apartment/for-sale/deinze/9800/10144837?searchId=633aeaf0f074c,as new,1,0,0,370000,0,4,2,Hyper equipped,85,0,0,numeric,0,1.0
0,20,nazareth,apartment,apartment,for-sale,9810,https://www.immoweb.be/en/classified/apartment/for-sale/nazareth/9810/10144826?searchId=633aeaf0f074c,as new,1,0,0,437000,0,4,3,Hyper equipped,127,0,0,numeric,0,1.0
0,10,deinze,apartment,apartment,for-sale,9800,https://www.immoweb.be/en/classified/apartment/for-sale/deinze/9800/10130390?searchId=633aeaf0f074c,as new,1,0,0,230000,0,2,1,Hyper equipped,63,0,0,numeric,0,1.0
0,10,deinze,apartment,apartment,for-sale,9800,https://www.immoweb.be/en/classified/apartment/for-sale/deinze/9800/10130391?searchId=633aeaf0f074c,as new,1,0,0,245000,0,2,1,Hyper equipped,63,0,0,numeric,0,1.0
0,16,deinze,apartment,apartment,for-sale,9800,https://www.immoweb.be/en/classified/apartment/for-sale/deinze/9800/10130393?searchId=633aeaf0f074c,as new,1,0,0,320000,0,2,2,Hyper equipped,96,0,0,numeric,0,1.0
0,12,deinze,apartment,apartment,for-sale,9800,https://www.immoweb.be/en/classified/apartment/for-sale/deinze/9800/10130389?searchId=633aeaf0f074c,as new,1,0,0,390000,0,2,2,Hyper equipped,99,0,0,numeric,0,1.0
0,0,vilvoorde,apartment,apartment,bid,1800,https://www.immoweb.be/en/classified/apartment/for-sale/vilvoorde/1800/10129674?searchId=633aeaf0f074c,as new,0,0,0,225000,0,2,1,Hyper equipped,70,0,0,numeric,1,1.0
0,3,leuven,apartment,apartment,for-sale,3000,https://www.immoweb.be/en/classified/apartment/for-sale/leuven/3000/10050268?searchId=633aeaf0f074c,to rebuild,1,0,0,269000,0,2,2,Semi equipped,82,0,0,numeric,0,1.0
0,0,woluwe-saint-lambert,apartment,apartment,for-sale,1200,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/10134092?searchId=633aeaf0f074c,good,0,0,0,245000,0,2,1,Installed,55,0,0,numeric,0,1.0
0,7,evere,apartment,apartment,for-sale,1140,https://www.immoweb.be/en/classified/apartment/for-sale/evere/1140/10134895?searchId=633aeaf0f074c,good,1,0,0,285000,0,2,3,Installed,115,0,0,numeric,0,1.0
0,0,saint-gilles,apartment,apartment,for-sale,1060,https://www.immoweb.be/en/classified/apartment/for-sale/saint-gilles/1060/10135293?searchId=633aeaf0f074c,just renovated,0,0,0,295000,0,2,1,Semi equipped,65,0,0,numeric,0,1.0
0,10,schaerbeek,apartment,apartment,for-sale,1030,https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/10126863?searchId=633aeaf0f074c,good,1,0,0,329000,0,2,2,Installed,106,0,0,numeric,0,1.0
0,6,uccle,apartment,apartment,for-sale,1180,https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/10125918?searchId=633aeaf0f074c,good,1,0,0,398000,0,2,3,Hyper equipped,116,0,0,numeric,0,1.0
0,0,saint-gilles,apartment,apartment,for-sale,1060,https://www.immoweb.be/en/classified/apartment/for-sale/saint-gilles/1060/10125926?searchId=633aeaf0f074c,as new,0,0,0,695000,0,2,3,Hyper equipped,185,0,0,numeric,0,1.0
0,0,watermael-boitsfort,apartment,flat-studio,for-sale,1170,https://www.immoweb.be/en/classified/flat-studio/for-sale/watermael-boitsfort/1170/10143928?searchId=633aeaf0f074c,as new,0,0,0,169500,0,4,1,Semi equipped,50,0,0,numeric,0,1.0
0,0,middelkerke,apartment,apartment,for-sale,8430,https://www.immoweb.be/en/classified/apartment/for-sale/middelkerke/8430/10143828?searchId=633aeaf0f074c,just renovated,0,0,0,295000,0,2,2,Installed,70,1,0,numeric,0,1.0
0,0,saint-gilles,apartment,apartment,for-sale,1060,https://www.immoweb.be/en/classified/apartment/for-sale/saint-gilles/1060/9933753?searchId=633aeaf0f074c,good,0,0,0,220000,0,2,1,Installed,45,0,0,numeric,0,1.0
0,17,antwerp,apartment,apartment,for-sale,2660,https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2660/10125493?searchId=633aeaf0f074c,as new,1,0,0,249000,0,3,1,Installed,60,0,0,numeric,0,1.0
0,0,knokke,apartment,apartment,for-sale,8300,https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/10145273?searchId=633aeaf0f074c,as new,0,0,0,675000,0,2,2,Hyper equipped,84,1,0,numeric,0,1.0
0,3,anderlecht,apartment,apartment,for-sale,1070,https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/10132462?searchId=633aeaf0f074c,good,1,0,0,170000,0,2,1,Installed,57,0,0,numeric,0,1.0
0,0,dilbeek,apartment,duplex,for-sale,1700,https://www.immoweb.be/en/classified/duplex/for-sale/dilbeek/1700/10132769?searchId=633aeaf0f074c,to renovate,0,0,0,229000,0,2,4,Hyper equipped,130,0,0,numeric,0,1.0
0,8,jette,apartment,apartment,for-sale,1090,https://www.immoweb.be/en/classified/apartment/for-sale/jette/1090/9091312?searchId=633aeaf0f074c,as new,1,0,0,245000,0,2,1,Hyper equipped,71,0,0,numeric,0,1.0
0,0,st-josse-ten-noode,apartment,duplex,for-sale,1210,https://www.immoweb.be/en/classified/duplex/for-sale/st-josse-ten-noode/1210/9303319?searchId=633aeaf0f074c,just renovated,0,0,0,259000,0,2,2,USA hyper equipped,75,0,0,numeric,0,1.0
0,10,jette,apartment,penthouse,for-sale,1090,https://www.immoweb.be/en/classified/penthouse/for-sale/jette/1090/10098821?searchId=633aeaf0f074c,as new,1,0,0,379000,0,3,3,Hyper equipped,110,0,0,numeric,0,1.0
0,10,bruxelles,apartment,penthouse,for-sale,1000,https://www.immoweb.be/en/classified/penthouse/for-sale/bruxelles/1000/10107226?searchId=633aeaf0f074c,as new,1,0,0,394000,0,4,2,USA installed,96,0,0,numeric,0,1.0
0,9,uccle,apartment,apartment,for-sale,1180,https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/9890718?searchId=633aeaf0f074c,as new,1,0,0,395000,0,2,1,Hyper equipped,70,0,0,numeric,0,1.0
0,33,bruxelles,apartment,penthouse,for-sale,1130,https://www.immoweb.be/en/classified/penthouse/for-sale/bruxelles/1130/10062944?searchId=633aeaf0f074c,as new,1,0,0,450000,0,3,3,USA hyper equipped,148,0,0,numeric,0,1.0
0,6,jette,apartment,duplex,for-sale,1090,https://www.immoweb.be/en/classified/duplex/for-sale/jette/1090/10098822?searchId=633aeaf0f074c,as new,1,0,0,559000,0,3,3,USA hyper equipped,186,0,0,numeric,0,1.0
0,87,brussels,apartment,penthouse,for-sale,1000,https://www.immoweb.be/en/classified/penthouse/for-sale/brussels/1000/9646602?searchId=633aeaf0f074c,as new,1,0,0,575000,0,2,3,USA hyper equipped,169,0,0,numeric,0,1.0
0,3,bruxelles,apartment,apartment,for-sale,1000,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/10132866?searchId=633aeaf0f074c,good,1,0,0,620000,0,2,3,Installed,155,0,0,numeric,0,1.0
0,4,etterbeek,apartment,apartment,for-sale,1040,https://www.immoweb.be/en/classified/apartment/for-sale/etterbeek/1040/9853080?searchId=633aeaf0f074c,as new,1,0,0,650000,0,2,2,USA hyper equipped,114,0,0,numeric,0,1.0
0,0,aalst,apartment,apartment,for-sale,9300,https://www.immoweb.be/en/classified/apartment/for-sale/aalst/9300/10117637?searchId=633aeaf0f074c,good,0,0,0,699000,0,2,3,Installed,257,0,0,numeric,0,1.0
0,25,woluwe-saint-lambert,apartment,penthouse,for-sale,1200,https://www.immoweb.be/en/classified/penthouse/for-sale/woluwe-saint-lambert/1200/10132300?searchId=633aeaf0f074c,as new,1,0,0,885000,0,4,4,Hyper equipped,225,0,0,numeric,0,1.0
0,93,woluwe-saint-lambert,apartment,penthouse,for-sale,1200,https://www.immoweb.be/en/classified/penthouse/for-sale/woluwe-saint-lambert/1200/10057446?searchId=633aeaf0f074c,as new,1,0,0,890000,0,4,4,Hyper equipped,274,0,0,numeric,0,1.0
0,18,woluwe-saint-pierre,apartment,apartment,for-sale,1150,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-pierre/1150/9624173?searchId=633aeaf0f074c,as new,1,0,0,965000,0,3,3,USA hyper equipped,137,0,0,numeric,0,1.0
0,9,ixelles,apartment,apartment,for-sale,1050,https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/9963859?searchId=633aeaf0f074c,as new,1,0,0,1150000,0,2,3,USA hyper equipped,153,0,0,numeric,0,1.0
0,36,uccle,apartment,penthouse,for-sale,1180,https://www.immoweb.be/en/classified/penthouse/for-sale/uccle/1180/10008422?searchId=633aeaf0f074c,as new,1,0,0,1350000,0,4,3,USA hyper equipped,179,0,0,numeric,0,1.0
0,0,ixelles,apartment,apartment,for-sale,1050,https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/10146820?searchId=633aeaf0f074c,as new,0,0,0,340000,0,2,1,Hyper equipped,57,0,0,numeric,0,1.0
0,6,ixelles,apartment,apartment,for-sale,1050,https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/10146929?searchId=633aeaf0f074c,as new,1,0,0,375000,0,2,1,Hyper equipped,57,0,0,numeric,0,1.0
0,0,ixelles,apartment,apartment,for-sale,1050,https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/10146817?searchId=633aeaf0f074c,as new,0,0,0,435000,0,2,1,Hyper equipped,76,0,0,numeric,0,1.0
0,0,gent,apartment,apartment,for-sale,9000,https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/10135278?searchId=633aeaf0f074c,good,0,0,0,279000,0,2,1,Installed,86,0,0,numeric,0,1.0
0,0,sint-pieters-leeuw,apartment,loft,bid,1600,https://www.immoweb.be/en/classified/loft/for-sale/sint-pieters-leeuw/1600/10135013?searchId=633aeaf0f074c,as new,0,0,0,330000,0,2,1,USA hyper equipped,150,0,0,numeric,1,1.0
25,2,bruxelles,apartment,apartment,for-sale,1020,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1020/10122494?searchId=633aeaf0f074c,just renovated,1,0,0,295000,1,2,2,USA hyper equipped,88,0,0,numeric,0,1.0
0,5,gent-sint-denijs-westrem,apartment,apartment,for-sale,9051,https://www.immoweb.be/en/classified/apartment/for-sale/gent-sint-denijs-westrem/9051/10145283?searchId=633aeaf0f074c,as new,1,0,0,369000,0,2,2,Hyper equipped,85,0,0,numeric,0,1.0
0,8,gent-sint-denijs-westrem,apartment,apartment,for-sale,9051,https://www.immoweb.be/en/classified/apartment/for-sale/gent-sint-denijs-westrem/9051/10145280?searchId=633aeaf0f074c,as new,1,0,0,370000,0,2,2,Hyper equipped,85,0,0,numeric,0,1.0
0,4,gent-sint-denijs-westrem,apartment,apartment,for-sale,9051,https://www.immoweb.be/en/classified/apartment/for-sale/gent-sint-denijs-westrem/9051/10145284?searchId=633aeaf0f074c,as new,1,0,0,398000,0,2,2,Hyper equipped,94,0,0,numeric,0,1.0
0,3,gent-sint-denijs-westrem,apartment,apartment,for-sale,9051,https://www.immoweb.be/en/classified/apartment/for-sale/gent-sint-denijs-westrem/9051/10145282?searchId=633aeaf0f074c,as new,1,0,0,398000,0,2,2,Hyper equipped,95,0,0,numeric,0,1.0
0,4,gent-sint-denijs-westrem,apartment,apartment,for-sale,9051,https://www.immoweb.be/en/classified/apartment/for-sale/gent-sint-denijs-westrem/9051/10145279?searchId=633aeaf0f074c,as new,1,0,0,459000,0,2,2,Hyper equipped,108,0,0,numeric,0,1.0
0,28,verviers,apartment,ground-floor,bid,4800,https://www.immoweb.be/en/classified/ground-floor/for-sale/verviers/4800/10065267?searchId=633aeaf0f074c,just renovated,1,0,0,174000,0,3,2,Installed,100,0,0,numeric,1,1.0
0,0,deinze,apartment,apartment,bid,9800,https://www.immoweb.be/en/classified/apartment/for-sale/deinze/9800/10143013?searchId=633aeaf0f074c,to rebuild,0,0,0,183380,0,2,2,Installed,80,0,0,numeric,1,1.0
0,31,uccle,apartment,penthouse,for-sale,1180,https://www.immoweb.be/en/classified/penthouse/for-sale/uccle/1180/10132397?searchId=633aeaf0f074c,as new,1,0,0,406000,0,2,2,USA hyper equipped,92,0,0,numeric,0,1.0
0,25,auderghem,apartment,apartment,for-sale,1160,https://www.immoweb.be/en/classified/apartment/for-sale/auderghem/1160/10132381?searchId=633aeaf0f074c,as new,1,0,0,531500,0,2,2,USA hyper equipped,104,0,0,numeric,0,1.0
0,50,bruxelles,apartment,penthouse,for-sale,1000,https://www.immoweb.be/en/classified/penthouse/for-sale/bruxelles/1000/10131239?searchId=633aeaf0f074c,as new,1,0,0,480000,0,2,2,USA hyper equipped,100,1,0,numeric,0,1.0
0,18,etterbeek,apartment,apartment,for-sale,1040,https://www.immoweb.be/en/classified/apartment/for-sale/etterbeek/1040/10130181?searchId=633aeaf0f074c,good,1,0,0,590000,0,2,2,Semi equipped,170,0,0,numeric,0,1.0
0,0,evere,apartment,apartment,for-sale,1140,https://www.immoweb.be/en/classified/apartment/for-sale/evere/1140/10108743?searchId=633aeaf0f074c,not mentioned,0,0,0,265000,0,4,1,USA installed,76,0,0,numeric,0,1.0
0,0,evere,apartment,apartment,for-sale,1140,https://www.immoweb.be/en/classified/apartment/for-sale/evere/1140/10108742?searchId=633aeaf0f074c,not mentioned,0,0,0,283000,0,4,1,USA installed,76,0,0,numeric,0,1.0
0,27,gent-sint-denijs-westrem,apartment,apartment,for-sale,9051,https://www.immoweb.be/en/classified/apartment/for-sale/gent-sint-denijs-westrem/9051/10146907?searchId=633aeaf0f074c,as new,1,0,0,415000,0,4,2,USA hyper equipped,89,0,0,numeric,0,1.0
0,17,gent-sint-denijs-westrem,apartment,apartment,for-sale,9051,https://www.immoweb.be/en/classified/apartment/for-sale/gent-sint-denijs-westrem/9051/10146905?searchId=633aeaf0f074c,as new,1,0,0,415000,0,4,2,USA hyper equipped,95,0,0,numeric,0,1.0
0,17,gent-sint-denijs-westrem,apartment,apartment,for-sale,9051,https://www.immoweb.be/en/classified/apartment/for-sale/gent-sint-denijs-westrem/9051/10146908?searchId=633aeaf0f074c,as new,1,0,0,430000,0,4,3,USA hyper equipped,103,0,0,numeric,0,1.0
0,27,gent-sint-denijs-westrem,apartment,apartment,for-sale,9051,https://www.immoweb.be/en/classified/apartment/for-sale/gent-sint-denijs-westrem/9051/10146906?searchId=633aeaf0f074c,as new,1,0,0,430000,0,4,2,USA hyper equipped,89,0,0,numeric,0,1.0
0,64,gent-sint-denijs-westrem,apartment,penthouse,for-sale,9051,https://www.immoweb.be/en/classified/penthouse/for-sale/gent-sint-denijs-westrem/9051/10146904?searchId=633aeaf0f074c,as new,1,0,0,790000,0,4,3,USA hyper equipped,145,0,0,numeric,0,1.0
0,0,blankenberge,apartment,apartment,for-sale,8370,https://www.immoweb.be/en/classified/apartment/for-sale/blankenberge/8370/9882569?searchId=633aeaf0f074c,good,0,0,0,95000,0,4,1,Installed,59,1,0,numeric,0,1.0
0,3,blankenberge,apartment,apartment,for-sale,8370,https://www.immoweb.be/en/classified/apartment/for-sale/blankenberge/8370/10047588?searchId=633aeaf0f074c,to renovate,1,0,0,125000,0,2,1,Installed,43,1,0,numeric,0,1.0
